outcome	maximum_intersection	percentage_intersection	outcome_cluster	outcome_cluster_elements	omeans_cases	omeans_deaths	omeans_mobility	residential_cluster	residential_cluster_elements	rmeans_cases	rmeans_deaths	rmeans_mobility
Cases	5	0.8333333333333334	c-104	Raul Soares,Caldas,Carmo de Minas,Felixlândia,Teixeiras	1.4858825203991457	1.4821007872640568	1.5151106111736037	c-128	Salinas,Raul Soares,Caldas,Carmo de Minas,Felixlândia,Teixeiras	1.4665751057816518	1.4634236615024108	1.5199850018747663
Cases	2	1.0	c-105	Santa Maria do Pará,Igarapé-Açu	3.3479410056796883	3.3333163403534574	3.4619422572178493	c-129	Santa Maria do Pará,Igarapé-Açu	3.3479410056796883	3.3333163403534574	3.4619422572178493
Cases	3	0.75	c-106	Moju,Óbidos,Novo Progresso	2.9886280834922494	2.983753195050172	3.152924634420699	c-130	Conceição do Araguaia,Moju,Novo Progresso,Óbidos	2.9815126620726353	2.977856495741078	3.167097862767156
Cases	3	1.0	c-107	Vigia,Rurópolis,Alenquer	3.2265904303423922	3.216184807071843	3.337476565429322	c-131	Vigia,Rurópolis,Alenquer	3.2265904303423922	3.216184807071843	3.337476565429322
Cases	2	1.0	c-108	Anapu,Rondon do Pará	2.0427799203490804	2.0336373247005213	2.239201349831271	c-132	Anapu,Rondon do Pará	2.0427799203490804	2.0336373247005213	2.239201349831271
Cases	2	1.0	c-109	São Geraldo do Araguaia,Ulianópolis	2.009788487007708	2.00822179406018	2.0738470191226095	c-133	São Geraldo do Araguaia,Ulianópolis	2.009788487007708	2.00822179406018	2.0738470191226095
Cases	3	1.0	c-110	Breu Branco,Brasil Novo,Curionópolis	1.5980757924456803	1.5938709105786775	1.7582114735658039	c-134	Breu Branco,Brasil Novo,Curionópolis	1.5980757924456803	1.5938709105786775	1.7582114735658039
Cases	0	0.0	c-1		0	0	0	c-135	Capitão Poço,Benevides	2.1521167169181568	2.150931559454913	2.4864829396325465
Cases	2	0.6666666666666666	c-111	Almeirim,Portel	2.792273864608035	2.792273864608035	2.822440944881891	c-136	Almeirim,Abaetetuba,Portel	2.6281465493613463	2.6256419758457574	2.822440944881891
Cases	3	1.0	c-112	Itupiranga,Uruará,Mocajuba	2.425787100752393	2.4226266808504087	2.5090926134233227	c-137	Itupiranga,Mocajuba,Uruará	2.425787100752393	2.4226266808504087	2.5090926134233227
Cases	3	0.75	c-113	Terra Santa,São Félix do Xingu,Concórdia do Pará	2.267300681963278	2.2668385001809797	2.305268091488564	c-138	Acará,Terra Santa,São Félix do Xingu,Concórdia do Pará	2.247297808768113	2.2469511724313893	2.28286464191976
Cases	3	1.0	c-114	Rio Maria,São Domingos do Araguaia,Santana do Araguaia	2.0812064209456884	2.0812064209456884	2.092294713160855	c-139	Rio Maria,São Domingos do Araguaia,Santana do Araguaia	2.0812064209456884	2.0812064209456884	2.092294713160855
Cases	0	0.0	c-1		0	0	0	c-140	Seabra,Santa Rita de Cássia	4.182322070225528	4.103943615821055	5.507142857142856
Cases	0	0.0	c-1		0	0	0	c-141	Castro Alves,Senhor do Bonfim	4.743429380339588	4.739672520066205	5.6245031871016105
Cases	0	0.0	c-1		0	0	0	c-142	Ibicaraí,Camacan	3.0907951996760126	3.085159909265938	3.2390138732658427
Cases	0	0.0	c-1		0	0	0	c-143	Campo Formoso,Valente	2.337366284034836	2.3222497339188095	3.2012373453318337
Cases	2	1.0	c-115	Itacaré,Gandu	4.203243689776199	4.203243689776199	4.2353205849268845	c-144	Itacaré,Gandu	4.203243689776199	4.203243689776199	4.2353205849268845
Cases	2	1.0	c-116	Itajuípe,Maragogipe	3.6073021995355807	3.6073021995355807	3.6747281589801286	c-145	Itajuípe,Maragogipe	3.6073021995355807	3.6073021995355807	3.6747281589801286
Cases	2	1.0	c-117	Belo Campo,Medeiros Neto	2.734396580230604	2.7313329926306684	2.801462317210348	c-146	Belo Campo,Medeiros Neto	2.734396580230604	2.7313329926306684	2.801462317210348
Cases	2	0.5	c-118	Uauá,Barra da Estiva	2.591710303297033	2.5905251458337886	2.622590926134233	c-147	Uauá,Ubatã,São Sebastião do Passé,Barra da Estiva	2.4340014383783313	2.432816280915087	2.6869235095613044
Cases	5	0.7142857142857143	c-119	Uruçuca,São Félix do Coribe,Itanhém,Itatim,Santa Maria da Vitória	2.5413828078495313	2.540908744864234	2.5876640419947514	c-148	Uruçuca,São Félix do Coribe,Itanhém,Itatim,Conceição do Jacuípe,Caetité,Santa Maria da Vitória	2.382752354648877	2.3778191642398805	2.6180995232738766
Cases	3	1.0	c-120	Cachoeira,Amargosa,Miguel Calmon	2.309777696726609	2.309777696726609	2.3589613798275217	c-149	Cachoeira,Amargosa,Miguel Calmon	2.309777696726609	2.309777696726609	2.3589613798275217
Cases	2	1.0	c-121	Entre Rios,Correntina	2.129147231174776	2.12608364357484	2.211979752530934	c-150	Entre Rios,Correntina	2.129147231174776	2.12608364357484	2.211979752530934
Cases	2	0.6666666666666666	c-122	Alcobaça,Mutuípe	2.2336902145797946	2.231811784443103	2.3104049493813275	c-151	Irará,Alcobaça,Mutuípe	2.1904727858380215	2.189220499080227	2.2719972503437074
Cases	2	0.5	c-123	Caravelas,Itabela	3.874759751256825	3.874759751256825	3.9063742032245985	c-152	Caravelas,Madre de Deus,Itabela,Cruz das Almas	3.487822137630644	3.485943707493953	3.9649606299212614
Cases	2	1.0	c-124	Laje,Cândido Sales	3.0162020411958332	3.0162020411958332	3.082770903637045	c-153	Laje,Cândido Sales	3.0162020411958332	3.0162020411958332	3.082770903637045
Cases	4	0.8	c-125	Muritiba,Lapão,Iguaí,Capim Grosso	3.165786128452208	3.165786128452208	3.185583052118485	c-154	Muritiba,Lapão,Iguaí,Capim Grosso,Nova Viçosa	3.0860712836812065	3.0860712836812065	3.185583052118485
Cases	3	1.0	c-126	Coaraci,Ibotirama,Ribeira do Pombal	2.6698405767755116	2.6685882900177176	2.7212035995500563	c-155	Coaraci,Ibotirama,Ribeira do Pombal	2.6698405767755116	2.6685882900177176	2.7212035995500563
Cases	6	1.0	c-127	Itiúba,Barra do Choça,Curaçá,Araci,Xique-Xique,Livramento de Nossa Senhora	2.412315481883541	2.4107352719325497	2.468816397950256	c-156	Itiúba,Barra do Choça,Curaçá,Araci,Xique-Xique,Livramento de Nossa Senhora	2.412315481883541	2.4107352719325497	2.468816397950256
Cases	2	0.4	c-128	Belmonte,Euclides da Cunha	2.4763313110481935	2.4763313110481935	2.510873640794901	c-157	Belmonte,Euclides da Cunha,Catu,Bom Jesus da Lapa,Jaguaquara	2.4243438884861974	2.4243438884861974	2.5740757405324337
Cases	2	0.5	c-129	Cansanção,Itarantim	2.8467789745391325	2.8467789745391325	2.8579115110611175	c-158	Santa Cruz Cabrália,Cansanção,Santo Amaro,Itarantim	2.797926555413936	2.797926555413936	2.8657855268091486
Cases	2	0.4	c-130	Alhandra,Solânea	4.252387626336389	4.252387626336389	4.273322084739409	c-159	Alagoa Nova,Ingá,Cuité,Alhandra,Solânea	4.143165755683212	4.143165755683212	4.16520059992501
Cases	0	0.0	c-1		0	0	0	c-160	Vila Velha,Guarapari,Serra	0.9249504187512415	0.7998686342511571	7.5310336207974045
Cases	2	1.0	c-132	Guaçuí,Anchieta	4.193624702491153	4.193624702491153	4.292182227221598	c-161	Guaçuí,Anchieta	4.193624702491153	4.193624702491153	4.292182227221598
Cases	19	1.0	c-133	Fundão,Santa Maria de Jetibá,Iúna,Santa Leopoldina,Piúma,Pinheiros,Marataízes,Vila Valério,Bom Jesus do Norte,São Roque do Canaã,Domingos Martins,Iconha,Ecoporanga,Montanha,Pedro Canário,Presidente Kennedy,Venda Nova do Imigrante,Itapemirim,Vargem Alta	4.077922075074977	4.077922075074977	4.104922739920672	c-162	Fundão,Santa Maria de Jetibá,Iúna,Santa Leopoldina,Piúma,Pinheiros,Marataízes,Vila Valério,Bom Jesus do Norte,São Roque do Canaã,Domingos Martins,Iconha,Ecoporanga,Montanha,Pedro Canário,Presidente Kennedy,Venda Nova do Imigrante,Itapemirim,Vargem Alta	4.077922075074977	4.077922075074977	4.104922739920672
Cases	2	1.0	c-134	Marilândia,Pancas	3.8977282211284625	3.8977282211284625	3.926602924634423	c-163	Marilândia,Pancas	3.8977282211284625	3.8977282211284625	3.926602924634423
Cases	0	0.0	c-1		0	0	0	c-164	Ceará-Mirim,Jucurutu	4.39273448879192	4.39273448879192	5.22992125984252
Cases	0	0.0	c-1		0	0	0	c-165	São Miguel,Santa Cruz	4.437844694326754	4.437844694326754	5.065935508061493
Cases	5	1.0	c-136	Caraúbas,Goianinha,Jardim de Piranhas,João Câmara,Macau	3.734003200975343	3.731202962785762	3.7989313835770524	c-166	Caraúbas,Goianinha,Jardim de Piranhas,João Câmara,Macau	3.734003200975343	3.731202962785762	3.7989313835770524
Cases	0	0.0	c-1		0	0	0	c-167	Teresina,Parnaíba	3.1293046151175448	2.9136237531558207	11.5538432695913
Cases	0	0.0	c-1		0	0	0	c-168	Palmeiras de Goiás,Goianápolis	2.8522196013997814	2.84441538394687	3.1003749531308573
Cases	2	1.0	c-137	Piranhas,Piracanjuba	2.5348028717750264	2.5336177143117826	2.6561492313460815	c-169	Piranhas,Piracanjuba	2.5348028717750264	2.5336177143117826	2.6561492313460815
Cases	4	1.0	c-138	Caçu,Cachoeira Alta,Rialma,Guapó	2.3758500930859827	2.3758500930859827	2.4079208848893896	c-170	Caçu,Cachoeira Alta,Rialma,Guapó	2.3758500930859827	2.3758500930859827	2.4079208848893896
Cases	5	0.5	c-140	Orizona,Caiapônia,Posse,Jussara,Vianópolis	1.6639319902269842	1.6639319902269842	1.7049343832020998	c-171	Campinorte,Orizona,Sanclerlândia,Ipameri,Caiapônia,Corumbaíba,Posse,Jussara,Vianópolis,Rubiataba	1.7239474732647806	1.7220345368361336	1.7777277840269972
Cases	0	0.0	c-1		0	0	0	c-172	São José da Laje,Marechal Deodoro	3.0928935807795	3.0928935807795	3.392875890513685
Cases	0	0.0	c-1		0	0	0	c-173	Penedo,Pão de Açúcar	3.0786835778932176	3.0786835778932176	3.405868016497938
Cases	0	0.0	c-1		0	0	0	c-174	Tangará da Serra,Campo Novo do Parecis	4.773495234620322	4.74154420060405	5.991207349081364
Cases	0	0.0	c-1		0	0	0	c-175	Campos de Júlio,Canarana	2.8664913494634003	2.861861068915937	3.030539932508436
Cases	2	1.0	c-141	Aripuanã,Diamantino	4.141181318057599	4.139302887920907	4.222478440194975	c-176	Aripuanã,Diamantino	4.141181318057599	4.139302887920907	4.222478440194975
Cases	2	1.0	c-142	Brasnorte,Nova Xavantina	2.9353791611060736	2.927193408168878	3.0821897262842137	c-177	Brasnorte,Nova Xavantina	2.9353791611060736	2.927193408168878	3.0821897262842137
Cases	4	1.0	c-143	Peixoto de Azevedo,Mirassol d'Oeste,Confresa,Tapurah	3.120170931723374	3.120170931723374	3.142032245969253	c-178	Peixoto de Azevedo,Mirassol d'Oeste,Confresa,Tapurah	3.120170931723374	3.120170931723374	3.142032245969253
Cases	0	0.0	c-1		0	0	0	c-179	Paraíso do Tocantins,Gurupi	2.3265448817824037	2.295455545549508	5.425178102737158
Cases	2	1.0	c-144	Guaraí,Dianópolis	2.0127705239410596	1.9740539752124926	2.2434195725534303	c-180	Guaraí,Dianópolis	2.0127705239410596	1.9740539752124926	2.2434195725534303
Cases	0	0.0	c-1		0	0	0	c-181	Pedro Afonso,Formoso do Araguaia	2.966582121659525	2.966582121659525	3.018147731533557
Cases	3	1.0	c-145	Nova Mamoré,Colorado do Oeste,São Miguel do Guaporé	4.545538512715338	4.544748407739842	4.570228721409824	c-182	Nova Mamoré,Colorado do Oeste,São Miguel do Guaporé	4.545538512715338	4.544748407739842	4.570228721409824
Cases	0	0.0	c-1		0	0	0	c-183	Capela,Canindé de São Francisco	6.828383381161148	6.8265049510244555	6.886464191976005
Cases	0	0.0	c-1		0	0	0	c-184	Umbaúba,Itaporanga d'Ajuda	6.1406118935493135	6.138241578622825	6.212110986126735
Cases	3	1.0	c-146	Campo do Brito,Carira,Laranjeiras	4.811343026485316	4.811343026485316	4.841357330333708	c-185	Campo do Brito,Carira,Laranjeiras	4.811343026485316	4.811343026485316	4.841357330333708
Cases	2	0.6666666666666666	c-147	Nossa Senhora das Dores,Poço Verde	5.22360154360543	5.22360154360543	5.279190101237346	c-186	Poço Redondo,Nossa Senhora das Dores,Poço Verde	5.210506118486015	5.210506118486015	5.255568053993252
Cases	3	1.0	c-148	Terenos,Ladário,Cassilândia	0.7873251506458366	0.7696277918099761	0.9968691413573305	c-187	Terenos,Ladário,Cassilândia	0.7873251506458366	0.7696277918099761	0.9968691413573305
Cases	1	0.5	c-148	Aparecida do Taboado	0.8129235593774924	0.8129235593774924	1.3375515560554931	c-188	Aparecida do Taboado,Sonora	1.066129679349705	1.066129679349705	1.3375515560554931
Cases	14	1.0	c-149	Bela Vista,Batayporã,Água Clara,Itaquiraí,Porto Murtinho,Caarapó,Camapuã,Angélica,Glória de Dourados,Deodápolis,Nova Alvorada do Sul,Mundo Novo,Anastácio,Rio Verde de Mato Grosso	0.7195216019185143	0.7110755266979281	0.8462611816380096	c-189	Batayporã,Água Clara,Itaquiraí,Caarapó,Porto Murtinho,Camapuã,Angélica,Glória de Dourados,Rio Verde de Mato Grosso,Deodápolis,Nova Alvorada do Sul,Mundo Novo,Anastácio,Bela Vista	0.7195216019185143	0.7110755266979281	0.8462611816380097
Death	1	0.1	c-1	São Paulo	-1.2460302914591435	-1.854603774956064	10.230839895013123	c-1	Jundiaí,Mairiporã,Santos,Santo André,Barueri,Osasco,São Bernardo do Campo,São Paulo,Santana de Parnaíba,Campinas	-0.8044992586670923	-1.2186431433034226	9.47112298462692
Death	0	0.0	c-1		0	0	0	c-2	Mogi das Cruzes,Mauá,Caieiras	-0.44929320966273695	-0.7696886403953044	8.35217472815898
Death	0	0.0	c-1		0	0	0	c-3	Americana,Salto,Piracicaba	-0.6628006790389381	-1.0281906019486342	6.5205286839145105
Death	0	0.0	c-1		0	0	0	c-4	Jacareí,Itaquaquecetuba,Jarinu	1.5050450576199808	1.3126257537436583	6.86477315335583
Death	0	0.0	c-1		0	0	0	c-5	Várzea Paulista,Poá	3.427430280307983	3.3793962574277536	7.089998125234344
Death	0	0.0	c-1		0	0	0	c-6	São Manuel,Tatuí	1.0619025266359832	0.9431333015771368	5.395172478440195
Death	2	1.0	c-4	Castilho,Sales Oliveira	2.154153353007973	2.0992513297235598	2.444900637420323	c-7	Castilho,Sales Oliveira	2.154153353007973	2.0992513297235598	2.444900637420323
Death	0	0.0	c-1		0	0	0	c-8	Flórida Paulista,Guará	2.198759367785155	2.1801976945849093	2.3848518935133116
Death	2	1.0	c-5	Divinolândia,Apiaí	2.3650966130384017	2.3620330254384663	2.480539932508436	c-9	Divinolândia,Apiaí	2.3650966130384017	2.3620330254384663	2.480539932508436
Death	0	0.0	c-1		0	0	0	c-10	Pilar do Sul,Tapiratiba	2.2186314207000892	2.2111389404363413	2.7917697787776543
Death	0	0.0	c-1		0	0	0	c-11	Cesário Lange,Angatuba	0.31550911793764613	0.29567886483687267	0.6552399700037495
Death	0	0.0	c-1		0	0	0	c-12	Rio Grande da Serra,Iracemápolis	1.6429983789882532	1.6429983789882532	1.9917135358080242
Death	2	0.6666666666666666	c-6	Cajati,Jaci	1.6889206315566403	1.6694598509286616	1.8166291713535814	c-13	Ribeirão Branco,Cajati,Jaci	1.6267253867814884	1.6109190363207162	1.8266529183852025
Death	2	1.0	c-7	Sete Barras,Parapuã	1.4468105426705224	1.4387351390388399	1.510329958755156	c-14	Sete Barras,Parapuã	1.4468105426705224	1.4387351390388399	1.510329958755156
Death	2	1.0	c-8	Bernardino de Campos,Iguape	1.3625454729169049	1.3625454729169049	1.4344769403824524	c-15	Bernardino de Campos,Iguape	1.3625454729169049	1.3625454729169049	1.4344769403824524
Death	0	0.0	c-1		0	0	0	c-16	Pirangi,Itaporanga	1.135824049945012	1.117982576286443	1.2837082864641922
Death	3	0.75	c-9	Bofete,Paraibuna,Monte Aprazível	1.7127689288910064	1.7119788239155103	1.7984064491938507	c-17	Bofete,Paraibuna,Monte Aprazível,Águas de Lindóia	1.4896512970942946	1.485804363020595	1.7813460817397826
Death	8	0.8888888888888888	c-12	Ipiguá,Luís Antônio,Pacaembu,Miguelópolis,Engenheiro Coelho,Buri,Itariri,Fartura	0.9355194688669773	0.9344747321749625	0.9967566554180725	c-18	Ipiguá,Luís Antônio,Pacaembu,Miguelópolis,Joanópolis,Engenheiro Coelho,Buri,Itariri,Fartura	0.9333053259682953	0.9323766711309486	0.9887076615423069
Death	0	0.0	c-1		0	0	0	c-19	Salto Grande,Vera Cruz	0.341964272560654	0.32050536391539153	0.4219535058117739
Death	4	1.0	c-13	Santa Adélia,Pardinho,Boa Esperança do Sul,Águas da Prata	0.4940064594403908	0.4917813929669753	0.5302212223472067	c-20	Santa Adélia,Pardinho,Boa Esperança do Sul,Águas da Prata	0.4940064594403908	0.4917813929669753	0.5302212223472067
Death	3	0.75	c-14	Urânia,Santa Rita do Passa Quatro,Chavantes	0.6397517871237656	0.6384995003659713	0.6943944506936633	c-21	Chavantes,Santa Rita do Passa Quatro,Juquitiba,Urânia	0.5952187537927145	0.5942795387243687	0.6940007499062617
Death	4	1.0	c-13	Pradópolis,Nova Granada,Nova Europa,Palmares Paulista	0.47388693067101806	0.4665986815835269	0.5530558680164981	c-22	Palmares Paulista,Pradópolis,Nova Europa,Nova Granada	0.47388693067101806	0.46659868158352696	0.5530558680164982
Death	10	1.0	c-15	Cedral,Guareí,Severínia,Bálsamo,Getulina,Ouroeste,Mirante do Paranapanema,Santa Branca,Ariranha,Pindorama	0.7570013549359802	0.7541871570873757	0.7836707911511062	c-23	Cedral,Guareí,Severínia,Bálsamo,Getulina,Ouroeste,Mirante do Paranapanema,Santa Branca,Ariranha,Pindorama	0.7570013549359802	0.7541871570873757	0.7836707911511062
Death	9	0.9	c-16	Duartina,Rincão,Cardoso,Ibirá,Valentim Gentil,Estrela d'Oeste,Palestina,Monte Azul Paulista,Rinópolis	0.8826425327669166	0.8823791644417514	0.9015310586176728	c-24	Duartina,Rincão,Cardoso,Ibirá,Valentim Gentil,Estrela d'Oeste,Guapiaçu,Palestina,Monte Azul Paulista,Rinópolis	0.8620722218248508	0.861835190332202	0.9079527559055119
Death	0	0.0	c-1		0	0	0	c-25	Rolante,Panambi	1.1402270347888983	1.0947181823339354	2.4451068616422944
Death	2	1.0	c-17	Barra do Ribeiro,Salto do Jacuí	3.7584212685191694	3.7584212685191694	3.793082114735659	c-26	Barra do Ribeiro,Salto do Jacuí	3.7584212685191694	3.7584212685191694	3.793082114735659
Death	2	0.6666666666666666	c-18	Mostardas,Cerro Largo	2.695666723644932	2.695666723644932	2.7378890138732666	c-27	Mostardas,Cerro Largo,São Pedro do Sul	2.6749885882631967	2.6749885882631967	2.7125171853518317
Death	2	1.0	c-19	Palmares do Sul,Não-Me-Toque	1.9239045379201958	1.9147137751203889	2.0848706411698537	c-28	Palmares do Sul,Não-Me-Toque	1.9239045379201958	1.9147137751203889	2.0848706411698537
Death	2	1.0	c-20	São Francisco de Paula,Agudo	0.7487670380483831	0.7278562902046675	0.9183352080989875	c-29	São Francisco de Paula,Agudo	0.7487670380483831	0.7278562902046675	0.9183352080989875
Death	2	1.0	c-21	Roca Sales,Feliz	0.5740597061215448	0.5589815805617744	0.7580989876265465	c-30	Roca Sales,Feliz	0.5740597061215448	0.5589815805617744	0.7580989876265465
Death	7	0.7777777777777778	c-24	Arroio do Tigre,Balneário Pinhal,Crissiumal,Quaraí,São Francisco de Assis,Pinheiro Machado,Tapes	0.719965056882761	0.7171155870268328	0.783070866141732	c-31	Arroio do Tigre,Balneário Pinhal,Piratini,Quaraí,Crissiumal,Cidreira,São Francisco de Assis,Pinheiro Machado,Tapes	0.7422581146588515	0.7386802658376026	0.8099800024996874
Death	1	0.5	c-24	Nova Santa Rita	0.7452123795301112	0.7452123795301112	0.8935320584926884	c-32	Nova Santa Rita,Barão	0.8161780975937567	0.8161780975937567	0.8935320584926884
Death	2	1.0	c-26	Júlio de Castilhos,Nova Bassano	1.6447199047833587	1.6416563171834229	1.7021934758155237	c-33	Júlio de Castilhos,Nova Bassano	1.6447199047833587	1.6416563171834229	1.7021934758155237
Death	2	1.0	c-27	Araricá,Restinga Sêca	1.2158693095271071	1.2158693095271071	1.2520622422197225	c-34	Araricá,Restinga Sêca	1.2158693095271071	1.2158693095271071	1.2520622422197225
Death	4	0.8	c-28	Butiá,Morro Reuter,Entre-Ijuís,Capão do Leão	1.2717661302593464	1.2717661302593464	1.2934008248968878	c-35	Butiá,Nova Hartz,Entre-Ijuís,Capão do Leão,Morro Reuter	1.261174544619513	1.261174544619513	1.3132695913010872
Death	2	1.0	c-29	São Gabriel da Cachoeira,Presidente Figueiredo	3.3509275235250917	3.3306190097766852	3.4827334083239605	c-36	São Gabriel da Cachoeira,Presidente Figueiredo	3.3509275235250917	3.3306190097766852	3.4827334083239605
Death	2	0.6666666666666666	c-30	Iranduba,Maués	3.381961352012344	3.375342292022677	3.482845894263217	c-37	Parintins,Iranduba,Maués	2.9304609513119626	2.921843362785182	3.459223847019123
Death	3	1.0	c-31	Boca do Acre,Rio Preto da Eva,Manicoré	3.2852194725561232	3.284429367580627	3.3285151856018005	c-38	Boca do Acre,Rio Preto da Eva,Manicoré	3.2852194725561232	3.284429367580627	3.3285151856018005
Death	0	0.0	c-1		0	0	0	c-39	Ipojuca,Paulista	2.7492021378985996	2.703448986344574	7.712823397075367
Death	2	1.0	c-32	Taquaritinga do Norte,São José do Egito	1.9206665719817133	1.902908520760427	2.098875140607425	c-40	Taquaritinga do Norte,São José do Egito	1.9206665719817133	1.902908520760427	2.098875140607425
Death	5	1.0	c-33	Aliança,São José do Belmonte,Petrolândia,Agrestina,Custódia	1.7942038069321868	1.7832190312946234	1.922579677540308	c-41	Aliança,São José do Belmonte,Petrolândia,Agrestina,Custódia	1.7942038069321868	1.7832190312946234	1.922579677540308
Death	4	0.6666666666666666	c-35	Floresta,Ipubi,Pombos,Bodocó	1.2739457989108416	1.2645397497641264	1.4460817397825272	c-42	Ipubi,Toritama,São Bento do Una,Pombos,Bodocó,Floresta	1.2628081441642458	1.2508517239307746	1.4776215473065868
Death	2	1.0	c-36	São Caitano,São José da Coroa Grande	1.3153518758722011	1.300345675061687	1.5395575553055871	c-43	São Caitano,São José da Coroa Grande	1.3153518758722011	1.300345675061687	1.5395575553055871
Death	0	0.0	c-1		0	0	0	c-44	Lagoa do Carro,Orobó	3.883527614099604	3.8811572991731156	3.9814398200224965
Death	3	1.0	c-37	Sanharó,Camocim de São Félix,Betânia	2.9330148752168133	2.9330148752168133	2.973003374578178	c-45	Sanharó,Camocim de São Félix,Betânia	2.9330148752168133	2.9330148752168133	2.973003374578178
Death	3	1.0	c-38	Canhotinho,Rio Formoso,Cabrobó	2.53276389606914	2.531049427529047	2.627671541057368	c-46	Canhotinho,Rio Formoso,Cabrobó	2.53276389606914	2.531049427529047	2.627671541057368
Death	7	0.875	c-39	Santa Maria da Boa Vista,Altinho,Vertentes,Catende,Sirinhaém,Chã Grande,Macaparana	2.501373145846681	2.501373145846681	2.5444319460067497	c-47	Santa Maria da Boa Vista,Altinho,Vertentes,Catende,Riacho das Almas,Sirinhaém,Chã Grande,Macaparana	2.492476364543673	2.492180075177862	2.5359955005624304
Death	0	0.0	c-1		0	0	0	c-48	Imperatriz,São José de Ribamar	2.84546214821479	2.8139653487283334	6.066985376827894
Death	0	0.0	c-1		0	0	0	c-49	Vitorino Freire,Chapadinha	5.059835833548023	5.059835833548023	5.124915635545554
Death	0	0.0	c-1		0	0	0	c-50	Pinheiro,Pedreiras	3.862221999859655	3.820676406873531	5.52686539182602
Death	2	1.0	c-40	Colinas,Itapecuru Mirim	6.61181324132108	6.61181324132108	6.625290588676417	c-51	Colinas,Itapecuru Mirim	6.61181324132108	6.61181324132108	6.625290588676417
Death	5	0.7142857142857143	c-41	Lago da Pedra,Presidente Dutra,São Raimundo das Mangabeiras,Zé Doca,Coroatá	5.950202919643725	5.948029358633155	5.9741094863142115	c-52	Presidente Dutra,Lago da Pedra,São Raimundo das Mangabeiras,Barra do Corda,Zé Doca,Codó,Coroatá	5.9128802938550775	5.9113277502761	5.973137286410627
Death	2	0.5	c-43	Grajaú,Vitória do Mearim	5.368124557155546	5.368124557155546	5.430427446569179	c-53	Bacabal,Vitória do Mearim,Grajaú,Viana	5.306314244471963	5.306314244471963	5.445894263217098
Death	0	0.0	c-1		0	0	0	c-54	Ipueiras,Crato	3.8764846891803733	3.825405506878968	6.716291713535805
Death	0	0.0	c-1		0	0	0	c-55	Pacatuba,Maracanaú	3.7557555225308255	3.680458123366701	7.536407949006373
Death	0	0.0	c-1		0	0	0	c-56	Assaré,Cedro	0.5907605656855529	0.5600791264817082	0.8244844394450691
Death	0	0.0	c-1		0	0	0	c-57	Pentecoste,Quixeré	0.35502249235956707	0.3405157924797044	0.5520622422197227
Death	2	0.6666666666666666	c-44	Jaguaribe,Pereiro	1.253924543705896	1.253924543705896	1.3633670791151107	c-58	Jaguaribe,Cruz,Pereiro	1.2565470925830298	1.2552948058252353	1.3990813648293965
Death	3	0.75	c-45	Marco,Barreira,Santa Quitéria	1.165293358089504	1.1612085746229235	1.2411323584551932	c-59	Itarema,Barreira,Marco,Santa Quitéria	1.1317671040396273	1.1269257802448258	1.218963254593176
Death	4	1.0	c-46	Tabuleiro do Norte,Granja,Massapê,Jijoca de Jericoacoara	0.7905774616668539	0.7890456678668861	0.9193475815523058	c-60	Tabuleiro do Norte,Granja,Massapê,Jijoca de Jericoacoara	0.7905774616668539	0.7890456678668861	0.9193475815523058
Death	3	1.0	c-47	São Benedito,Irauçuba,Bela Cruz	0.5251511308588913	0.5208906340337	0.6646794150731158	c-61	São Benedito,Irauçuba,Bela Cruz	0.5251511308588913	0.5208906340337	0.6646794150731158
Death	3	0.75	c-48	Iracema,Varjota,Missão Velha	1.402465464139392	1.402465464139392	1.418710161229847	c-62	Morada Nova,Varjota,Iracema,Missão Velha	1.1249539139438398	1.1149718435597413	1.427568428946382
Death	6	1.0	c-49	Guaraciaba do Norte,Guaiúba,Ubajara,Viçosa do Ceará,Amontada,Senador Pompeu	0.7055840689180185	0.7051890164302707	0.7827584051993499	c-63	Guaraciaba do Norte,Guaiúba,Ubajara,Viçosa do Ceará,Amontada,Senador Pompeu	0.7055840689180185	0.7051890164302707	0.7827584051993499
Death	6	1.0	c-50	Lavras da Mangabeira,Monsenhor Tabosa,Novo Oriente,Santana do Acaraú,Nova Russas,Uruburetama	0.5213737421058742	0.5205836371303781	0.5821897262842145	c-64	Lavras da Mangabeira,Monsenhor Tabosa,Novo Oriente,Santana do Acaraú,Nova Russas,Uruburetama	0.5213737421058742	0.5205836371303781	0.5821897262842145
Death	1	0.5	c-50	Itaitinga	0.5681485324450958	0.5681485324450958	0.7527934008248968	c-65	Campos Sales,Itaitinga	0.6549582617096266	0.6549582617096266	0.7527934008248968
Death	1	0.5	c-51	Quixadá	0.7377786062085123	0.7377786062085123	0.8803524559430069	c-66	Jucás,Quixadá	0.8037099078943736	0.8037099078943736	0.8803524559430069
Death	2	0.6666666666666666	c-53	Forquilha,Independência	1.446517401213701	1.446517401213701	1.4680914885639293	c-67	Forquilha,Independência,Aquiraz	1.39440178079679	1.3939395990144916	1.4680914885639293
Death	0	0.0	c-1		0	0	0	c-68	Morrinhos,Tamboril,Eusébio	1.6932031351305605	1.687283784723465	2.0827146606674174
Death	0	0.0	c-1		0	0	0	c-69	Chapecó,Rio dos Cedros	1.724977706576042	1.5526211771634544	4.536276715410576
