type_scenario	variable_column_x	city	predicted_cluster
srag	Death	Pimenta Bueno	4
srag	Death	Guajará-Mirim	4
srag	Death	Ji-Paraná	10
srag	Death	Jaru	14
srag	Death	Cacoal	17
srag	Death	Ariquemes	14
srag	Death	Vilhena	14
srag	Death	Presidente Médici	14
srag	Death	Ouro Preto do Oeste	14
srag	Death	Rolim de Moura	14
srag	Death	Buritis	14
srag	Death	São Francisco do Guaporé	14
srag	Death	São Miguel do Guaporé	14
srag	Death	Colorado do Oeste	14
srag	Death	Nova Mamoré	14
srag	Death	Rio Branco	13
srag	Death	Aracaju	13
srag	Death	Itabaianinha	4
srag	Death	Nossa Senhora da Glória	11
srag	Death	Nossa Senhora do Socorro	7
srag	Death	Lagarto	7
srag	Death	Estância	7
srag	Death	Simão Dias	4
srag	Death	Propriá	10
srag	Death	Carmópolis	10
srag	Death	São Cristóvão	10
srag	Death	Canindé de São Francisco	4
srag	Death	Capela	4
srag	Death	Itaporanga d'Ajuda	11
srag	Death	Umbaúba	11
srag	Death	Tobias Barreto	11
srag	Death	Boquim	11
srag	Death	Carira	11
srag	Death	Campo do Brito	11
srag	Death	Laranjeiras	11
srag	Death	Barra dos Coqueiros	11
srag	Death	Salgado	11
srag	Death	Poço Verde	11
srag	Death	Nossa Senhora das Dores	11
srag	Death	Poço Redondo	11
srag	Death	Boa Vista	3
srag	Death	Macapá	5
srag	Death	Laranjal do Jari	6
srag	Death	Santana	6
srag	Death	Oiapoque	6
srag	Death	Nova Andradina	5
srag	Death	Campo Grande	13
srag	Death	Corumbá	3
srag	Death	Naviraí	7
srag	Death	Ponta Porã	7
srag	Death	Sidrolândia	10
srag	Death	Miranda	10
srag	Death	Maracaju	7
srag	Death	Amambai	7
srag	Death	Dourados	13
srag	Death	Três Lagoas	13
srag	Death	São Gabriel do Oeste	10
srag	Death	Ribas do Rio Pardo	10
srag	Death	Eldorado	10
srag	Death	Chapadão do Sul	7
srag	Death	Aquidauana	7
srag	Death	Itaporã	10
srag	Death	Brasilândia	10
srag	Death	Paranaíba	3
srag	Death	Bataguassu	10
srag	Death	Coxim	7
srag	Death	Ivinhema	10
srag	Death	Iguatemi	10
srag	Death	Guia Lopes da Laguna	10
srag	Death	Rio Brilhante	3
srag	Death	Costa Rica	3
srag	Death	Fátima do Sul	3
srag	Death	Cassilândia	3
srag	Death	Ladário	3
srag	Death	Terenos	3
srag	Death	Aparecida do Taboado	3
srag	Death	Sonora	3
srag	Death	Rio Verde de Mato Grosso	5
srag	Death	Angélica	5
srag	Death	Bela Vista	5
srag	Death	Glória de Dourados	5
srag	Death	Porto Murtinho	5
srag	Death	Anastácio	5
srag	Death	Itaquiraí	5
srag	Death	Mundo Novo	5
srag	Death	Camapuã	5
srag	Death	Caarapó	5
srag	Death	Deodápolis	5
srag	Death	Água Clara	5
srag	Death	Nova Alvorada do Sul	5
srag	Death	Batayporã	5
mobility	residential	São Paulo	12
mobility	residential	Franco da Rocha	12
mobility	residential	Leme	11
mobility	residential	Bragança Paulista	11
mobility	residential	Sertãozinho	0
mobility	residential	São Bernardo do Campo	12
mobility	residential	São Caetano do Sul	12
mobility	residential	Santo André	12
mobility	residential	Santos	12
mobility	residential	Barueri	12
mobility	residential	Guarulhos	12
mobility	residential	Jundiaí	12
mobility	residential	Capão Bonito	16
mobility	residential	Caraguatatuba	11
mobility	residential	Osasco	12
mobility	residential	Itapevi	12
mobility	residential	Bauru	11
mobility	residential	Ribeirão Preto	11
mobility	residential	Campinas	12
mobility	residential	Mairiporã	12
mobility	residential	Santana de Parnaíba	12
mobility	residential	Marília	11
mobility	residential	Ribeirão Pires	12
mobility	residential	Viradouro	11
mobility	residential	Sorocaba	11
mobility	residential	Cotia	12
mobility	residential	Francisco Morato	12
mobility	residential	Limeira	11
mobility	residential	Cabreúva	11
mobility	residential	Arujá	11
mobility	residential	Jaú	0
mobility	residential	Itapecerica da Serra	12
mobility	residential	Mogi das Cruzes	12
mobility	residential	Praia Grande	3
mobility	residential	Suzano	11
mobility	residential	São Miguel Arcanjo	3
mobility	residential	Guarujá	11
mobility	residential	Caieiras	12
mobility	residential	São Carlos	11
mobility	residential	Andradina	0
mobility	residential	Mogi Guaçu	0
mobility	residential	Mauá	12
mobility	residential	Tupã	11
mobility	residential	Presidente Epitácio	0
mobility	residential	Dracena	11
mobility	residential	Hortolândia	11
mobility	residential	Guararema	11
mobility	residential	Presidente Prudente	0
mobility	residential	Piracicaba	11
mobility	residential	Americana	11
mobility	residential	Araras	0
mobility	residential	Diadema	12
mobility	residential	Catanduva	0
mobility	residential	Lençóis Paulista	0
mobility	residential	Jacareí	11
mobility	residential	Itaquaquecetuba	11
mobility	residential	Jarinu	11
mobility	residential	Avaré	0
mobility	residential	Cajuru	3
mobility	residential	Nova Odessa	11
mobility	residential	Olímpia	11
mobility	residential	Guaíra	0
mobility	residential	Barretos	0
mobility	residential	Itu	11
mobility	residential	Sumaré	11
mobility	residential	Araçatuba	11
mobility	residential	Serrana	0
mobility	residential	Campo Limpo Paulista	11
mobility	residential	Carapicuíba	11
mobility	residential	Ibaté	11
mobility	residential	Taboão da Serra	12
mobility	residential	Franca	11
mobility	residential	São José do Rio Preto	11
mobility	residential	Santa Fé do Sul	0
mobility	residential	Cubatão	11
mobility	residential	Paulínia	11
mobility	residential	Orlândia	11
mobility	residential	Botucatu	11
mobility	residential	Itapetininga	0
mobility	residential	Américo Brasiliense	16
mobility	residential	Vinhedo	11
mobility	residential	Rio Claro	2
mobility	residential	Ilha Solteira	14
mobility	residential	Santa Bárbara d'Oeste	0
mobility	residential	Taubaté	11
mobility	residential	Matão	0
mobility	residential	São Vicente	11
mobility	residential	Conchal	16
mobility	residential	Ipuã	2
mobility	residential	Pariquera-Açu	5
mobility	residential	Itapira	14
mobility	residential	Boituva	0
mobility	residential	Pirassununga	0
mobility	residential	Salto de Pirapora	0
mobility	residential	Buritama	9
mobility	residential	Ituverava	0
mobility	residential	Jales	0
mobility	residential	Amparo	0
mobility	residential	Bertioga	12
mobility	residential	São Sebastião da Grama	0
mobility	residential	Valinhos	12
mobility	residential	Monte Alto	0
mobility	residential	Ferraz de Vasconcelos	11
mobility	residential	Fernandópolis	11
mobility	residential	Adamantina	0
mobility	residential	Lins	0
mobility	residential	Araçariguama	14
mobility	residential	Votuporanga	16
mobility	residential	Itararé	11
mobility	residential	Cafelândia	3
mobility	residential	Salto	11
mobility	residential	Guaratinguetá	11
mobility	residential	Jandira	11
mobility	residential	Jaguariúna	11
mobility	residential	São João da Boa Vista	0
mobility	residential	Conchas	15
mobility	residential	Pedreira	11
mobility	residential	Porto Ferreira	0
mobility	residential	Regente Feijó	3
mobility	residential	Indaiatuba	11
mobility	residential	Tanabi	0
mobility	residential	Itapeva	11
mobility	residential	Penápolis	0
mobility	residential	Embu-Guaçu	11
mobility	residential	Itaí	0
mobility	residential	Promissão	0
mobility	residential	Itatiba	11
mobility	residential	Santa Cruz do Rio Pardo	0
mobility	residential	Pederneiras	0
mobility	residential	Batatais	0
mobility	residential	Cruzeiro	0
mobility	residential	Pindamonhangaba	0
mobility	residential	Aparecida	11
mobility	residential	Jaboticabal	11
mobility	residential	Várzea Paulista	11
mobility	residential	Poá	11
mobility	residential	Assis	11
mobility	residential	Itupeva	11
mobility	residential	Paraguaçu Paulista	0
mobility	residential	Porto Feliz	0
mobility	residential	São Pedro	11
mobility	residential	Junqueirópolis	0
mobility	residential	Ubatuba	11
mobility	residential	Ilhabela	12
mobility	residential	Atibaia	11
mobility	residential	Barra Bonita	0
mobility	residential	Álvares Machado	0
mobility	residential	Ibitinga	0
mobility	residential	Louveira	0
mobility	residential	Artur Nogueira	0
mobility	residential	Agudos	0
mobility	residential	Vargem Grande do Sul	0
mobility	residential	Ourinhos	0
mobility	residential	Taquarituba	0
mobility	residential	Tatuí	0
mobility	residential	São Manuel	0
mobility	residential	Paranapanema	15
mobility	residential	Castilho	15
mobility	residential	Sales Oliveira	15
mobility	residential	Socorro	0
mobility	residential	Ibiúna	0
mobility	residential	Bebedouro	0
mobility	residential	Guapiara	15
mobility	residential	Lorena	15
mobility	residential	Mineiros do Tietê	15
mobility	residential	Santa Isabel	11
mobility	residential	Caçapava	11
mobility	residential	Casa Branca	0
mobility	residential	Tietê	0
mobility	residential	Serra Negra	0
mobility	residential	Espírito Santo do Pinhal	0
mobility	residential	São José do Rio Pardo	0
mobility	residential	Rio das Pedras	0
mobility	residential	Mococa	0
mobility	residential	Martinópolis	0
mobility	residential	Teodoro Sampaio	15
mobility	residential	Bariri	0
mobility	residential	Charqueada	0
mobility	residential	Borborema	2
mobility	residential	Votorantim	11
mobility	residential	Arealva	0
mobility	residential	Osvaldo Cruz	0
mobility	residential	Campos do Jordão	11
mobility	residential	Brotas	11
mobility	residential	Cajamar	11
mobility	residential	Cosmópolis	0
mobility	residential	São Roque	11
mobility	residential	Torrinha	0
mobility	residential	Mairinque	0
mobility	residential	Aguaí	0
mobility	residential	Garça	0
mobility	residential	Santa Cruz das Palmeiras	3
mobility	residential	Tambaú	15
mobility	residential	Itirapina	2
mobility	residential	Taguaí	2
mobility	residential	Mirandópolis	2
mobility	residential	Caconde	2
mobility	residential	Guariba	15
mobility	residential	Taquaritinga	14
mobility	residential	Macatuba	2
mobility	residential	Cachoeira Paulista	14
mobility	residential	Registro	11
mobility	residential	Araraquara	11
mobility	residential	Itanhaém	11
mobility	residential	Alumínio	15
mobility	residential	Tupi Paulista	2
mobility	residential	Itápolis	3
mobility	residential	Novo Horizonte	0
mobility	residential	Piratininga	2
mobility	residential	Igarapava	2
mobility	residential	Cândido Mota	3
mobility	residential	Guará	2
mobility	residential	Flórida Paulista	2
mobility	residential	Pontal	2
mobility	residential	Itapuí	2
mobility	residential	São Sebastião	11
mobility	residential	São Joaquim da Barra	0
mobility	residential	Valparaíso	2
mobility	residential	Apiaí	2
mobility	residential	Divinolândia	2
mobility	residential	Rancharia	3
mobility	residential	Panorama	2
mobility	residential	Piraju	14
mobility	residential	Peruíbe	11
mobility	residential	Morro Agudo	3
mobility	residential	Presidente Venceslau	3
mobility	residential	Tabatinga	3
mobility	residential	Pitangueiras	3
mobility	residential	Piracaia	3
mobility	residential	Rosana	10
mobility	residential	Maracaí	9
mobility	residential	Cerquilho	10
mobility	residential	Lucélia	10
mobility	residential	Cravinhos	10
mobility	residential	Dois Córregos	1
mobility	residential	Guararapes	14
mobility	residential	Iacanga	7
mobility	residential	Queluz	7
mobility	residential	Ipaussu	5
mobility	residential	Cerqueira César	5
mobility	residential	Palmital	7
mobility	residential	Descalvado	14
mobility	residential	Salesópolis	10
mobility	residential	Auriflama	10
mobility	residential	Monte Mor	10
mobility	residential	Pirapora do Bom Jesus	10
mobility	residential	Ribeirão Bonito	10
mobility	residential	Pilar do Sul	10
mobility	residential	Tapiratiba	10
mobility	residential	Presidente Bernardes	10
mobility	residential	Patrocínio Paulista	10
mobility	residential	Laranjal Paulista	10
mobility	residential	Altinópolis	2
mobility	residential	Cajobi	2
mobility	residential	Colina	2
mobility	residential	Barrinha	2
mobility	residential	Santa Rosa de Viterbo	2
mobility	residential	Itatinga	2
mobility	residential	Angatuba	5
mobility	residential	Cesário Lange	5
mobility	residential	Piedade	10
mobility	residential	Bocaina	10
mobility	residential	Bastos	10
mobility	residential	Capivari	10
mobility	residential	Santo Anastácio	10
mobility	residential	Igaratá	10
mobility	residential	General Salgado	10
mobility	residential	Uchoa	10
mobility	residential	Potirendaba	10
mobility	residential	Pirajuí	9
mobility	residential	Itajobi	9
mobility	residential	Pereira Barreto	9
mobility	residential	Tabapuã	9
mobility	residential	Jardinópolis	9
mobility	residential	Dourado	5
mobility	residential	José Bonifácio	9
mobility	residential	Rio Grande da Serra	9
mobility	residential	Iracemápolis	9
mobility	residential	Mongaguá	9
mobility	residential	Ribeirão Branco	9
mobility	residential	Jaci	9
mobility	residential	Cajati	9
mobility	residential	Herculândia	9
mobility	residential	Sete Barras	9
mobility	residential	Parapuã	9
mobility	residential	Bernardino de Campos	9
mobility	residential	Iguape	9
mobility	residential	Bady Bassitt	9
mobility	residential	Ilha Comprida	9
mobility	residential	Itaporanga	9
mobility	residential	Pirangi	9
mobility	residential	Águas de Lindóia	9
mobility	residential	Paraibuna	9
mobility	residential	Monte Aprazível	9
mobility	residential	Bofete	9
mobility	residential	Cordeirópolis	9
mobility	residential	Mirassol	9
mobility	residential	Vargem Grande Paulista	9
mobility	residential	Itaberá	9
mobility	residential	Nazaré Paulista	9
mobility	residential	Pirapozinho	9
mobility	residential	Nova Aliança	9
mobility	residential	Nhandeara	9
mobility	residential	Dumont	9
mobility	residential	São Simão	9
mobility	residential	Bom Jesus dos Perdões	9
mobility	residential	Buri	9
mobility	residential	Miguelópolis	9
mobility	residential	Itariri	9
mobility	residential	Pacaembu	9
mobility	residential	Ipiguá	9
mobility	residential	Fartura	9
mobility	residential	Engenheiro Coelho	9
mobility	residential	Luís Antônio	9
mobility	residential	Joanópolis	9
mobility	residential	Vera Cruz	9
mobility	residential	Salto Grande	9
mobility	residential	Santa Adélia	9
mobility	residential	Águas da Prata	9
mobility	residential	Boa Esperança do Sul	9
mobility	residential	Pardinho	9
mobility	residential	Juquitiba	9
mobility	residential	Santa Rita do Passa Quatro	9
mobility	residential	Chavantes	9
mobility	residential	Urânia	9
mobility	residential	Nova Europa	9
mobility	residential	Pradópolis	9
mobility	residential	Palmares Paulista	9
mobility	residential	Nova Granada	9
mobility	residential	Iperó	9
mobility	residential	Ariranha	9
mobility	residential	Cedral	9
mobility	residential	Ouroeste	9
mobility	residential	Mirante do Paranapanema	9
mobility	residential	Guareí	9
mobility	residential	Bálsamo	9
mobility	residential	Pindorama	9
mobility	residential	Getulina	9
mobility	residential	Santa Branca	9
mobility	residential	Severínia	9
mobility	residential	Guapiaçu	9
mobility	residential	Valentim Gentil	9
mobility	residential	Palestina	9
mobility	residential	Cardoso	9
mobility	residential	Estrela d'Oeste	9
mobility	residential	Rinópolis	9
mobility	residential	Rincão	9
mobility	residential	Duartina	9
mobility	residential	Monte Azul Paulista	9
mobility	residential	Ibirá	9
mobility	residential	Porto Alegre	12
mobility	residential	Passo Fundo	11
mobility	residential	Santo Ângelo	0
mobility	residential	Cruzeiro do Sul	14
mobility	residential	Santa Maria	11
mobility	residential	Bento Gonçalves	11
mobility	residential	Teutônia	0
mobility	residential	Carazinho	0
mobility	residential	Novo Hamburgo	11
mobility	residential	Farroupilha	0
mobility	residential	Camaquã	11
mobility	residential	Santa Cruz do Sul	11
mobility	residential	Estrela	0
mobility	residential	Lajeado	0
mobility	residential	Osório	11
mobility	residential	Canoas	12
mobility	residential	Pelotas	12
mobility	residential	Marau	0
mobility	residential	Caxias do Sul	11
mobility	residential	São Jerônimo	15
mobility	residential	Cachoeirinha	3
mobility	residential	Tenente Portela	2
mobility	residential	Rio Grande	12
mobility	residential	Parobé	11
mobility	residential	Sapiranga	11
mobility	residential	São Sebastião do Caí	3
mobility	residential	Ijuí	0
mobility	residential	Três Coroas	0
mobility	residential	Canela	11
mobility	residential	Santa Rosa	0
mobility	residential	Gramado	11
mobility	residential	Guaíba	12
mobility	residential	Antônio Prado	15
mobility	residential	Três Passos	2
mobility	residential	Esteio	12
mobility	residential	São Borja	11
mobility	residential	Gravataí	12
mobility	residential	Viamão	12
mobility	residential	São Leopoldo	11
mobility	residential	Uruguaiana	11
mobility	residential	Bagé	12
mobility	residential	Erechim	0
mobility	residential	Venâncio Aires	15
mobility	residential	Cachoeira do Sul	0
mobility	residential	Ivoti	0
mobility	residential	Tramandaí	11
mobility	residential	Vacaria	0
mobility	residential	Santiago	11
mobility	residential	Estância Velha	11
mobility	residential	Torres	11
mobility	residential	Garibaldi	0
mobility	residential	Rio Pardo	3
mobility	residential	Alegrete	16
mobility	residential	Tapera	15
mobility	residential	Getúlio Vargas	15
mobility	residential	Montenegro	11
mobility	residential	Taquari	3
mobility	residential	Santo Augusto	2
mobility	residential	Encantado	2
mobility	residential	São Gabriel	14
mobility	residential	Caçapava do Sul	14
mobility	residential	Capão da Canoa	14
mobility	residential	Rosário do Sul	14
mobility	residential	Sapucaia do Sul	11
mobility	residential	Alvorada	12
mobility	residential	Paraí	16
mobility	residential	Sarandi	16
mobility	residential	Nonoai	15
mobility	residential	São Luiz Gonzaga	3
mobility	residential	Candelária	10
mobility	residential	Triunfo	7
mobility	residential	Arroio do Meio	5
mobility	residential	Dom Pedrito	14
mobility	residential	Cruz Alta	14
mobility	residential	Sananduva	7
mobility	residential	Soledade	7
mobility	residential	Campo Bom	14
mobility	residential	Espumoso	5
mobility	residential	Igrejinha	14
mobility	residential	Bom Retiro do Sul	10
mobility	residential	Santo Antônio da Patrulha	14
mobility	residential	Nova Prata	14
mobility	residential	Palmeira das Missões	14
mobility	residential	São José do Norte	5
mobility	residential	Charqueadas	14
mobility	residential	Taquara	14
mobility	residential	Horizontina	14
mobility	residential	Giruá	7
mobility	residential	São Marcos	7
mobility	residential	Seberi	10
mobility	residential	Guaporé	10
mobility	residential	Três de Maio	7
mobility	residential	Tapejara	7
mobility	residential	Frederico Westphalen	14
mobility	residential	Ibirubá	7
mobility	residential	Encruzilhada do Sul	5
mobility	residential	Carlos Barbosa	10
mobility	residential	Veranópolis	7
mobility	residential	Canguçu	7
mobility	residential	Dois Irmãos	14
mobility	residential	Flores da Cunha	14
mobility	residential	Serafina Corrêa	10
mobility	residential	Tupanciretã	5
mobility	residential	Lagoa Vermelha	7
mobility	residential	Arroio Grande	7
mobility	residential	Nova Petrópolis	7
mobility	residential	Casca	5
mobility	residential	Panambi	7
mobility	residential	Rolante	7
mobility	residential	Santa Vitória do Palmar	14
mobility	residential	Santo Cristo	14
mobility	residential	Portão	14
mobility	residential	São Lourenço do Sul	14
mobility	residential	Imbé	14
mobility	residential	Tuparendi	14
mobility	residential	Salto do Jacuí	14
mobility	residential	Barra do Ribeiro	14
mobility	residential	Chapada	5
mobility	residential	Salvador do Sul	5
mobility	residential	Mostardas	5
mobility	residential	Cerro Largo	5
mobility	residential	São Pedro do Sul	5
mobility	residential	Não-Me-Toque	5
mobility	residential	Palmares do Sul	5
mobility	residential	Bom Princípio	5
mobility	residential	São Sepé	5
mobility	residential	Sobradinho	5
mobility	residential	Itaqui	5
mobility	residential	Constantina	5
mobility	residential	São Francisco de Paula	5
mobility	residential	Agudo	5
mobility	residential	Feliz	5
mobility	residential	Roca Sales	5
mobility	residential	Arroio do Sal	5
mobility	residential	Jaguarão	5
mobility	residential	Piratini	5
mobility	residential	Cidreira	5
mobility	residential	Pinheiro Machado	5
mobility	residential	São Francisco de Assis	5
mobility	residential	Quaraí	5
mobility	residential	Arroio do Tigre	5
mobility	residential	Balneário Pinhal	5
mobility	residential	Crissiumal	5
mobility	residential	Tapes	5
mobility	residential	Nova Santa Rita	5
mobility	residential	Barão	5
mobility	residential	Eldorado do Sul	5
mobility	residential	Nova Bassano	5
mobility	residential	Júlio de Castilhos	5
mobility	residential	Terra de Areia	5
mobility	residential	Restinga Sêca	5
mobility	residential	Araricá	5
mobility	residential	Nova Hartz	5
mobility	residential	Capão do Leão	5
mobility	residential	Morro Reuter	5
mobility	residential	Entre-Ijuís	5
mobility	residential	Butiá	5
mobility	residential	Três Cachoeiras	5
mobility	residential	Manaus	11
mobility	residential	Manacapuru	14
mobility	residential	Humaitá	14
mobility	residential	Presidente Figueiredo	7
mobility	residential	São Gabriel da Cachoeira	7
mobility	residential	Tefé	7
mobility	residential	Coari	7
mobility	residential	Parintins	7
mobility	residential	Iranduba	7
mobility	residential	Maués	7
mobility	residential	Manicoré	7
mobility	residential	Boca do Acre	7
mobility	residential	Rio Preto da Eva	7
mobility	residential	Itacoatiara	7
mobility	residential	Recife	12
mobility	residential	Garanhuns	11
mobility	residential	Salgueiro	16
mobility	residential	Condado	14
mobility	residential	São Lourenço da Mata	12
mobility	residential	Jaboatão dos Guararapes	12
mobility	residential	Palmares	14
mobility	residential	Vitória de Santo Antão	16
mobility	residential	Petrolina	11
mobility	residential	Cabo de Santo Agostinho	11
mobility	residential	Olinda	12
mobility	residential	Igarassu	12
mobility	residential	Caruaru	11
mobility	residential	Araripina	0
mobility	residential	Barreiros	0
mobility	residential	Ouricuri	6
mobility	residential	Arcoverde	16
mobility	residential	Itapissuma	14
mobility	residential	Gravatá	16
mobility	residential	Pesqueira	16
mobility	residential	Paulista	11
mobility	residential	Ipojuca	11
mobility	residential	Afogados da Ingazeira	3
mobility	residential	Bom Conselho	3
mobility	residential	Limoeiro	16
mobility	residential	Feira Nova	7
mobility	residential	Serra Talhada	16
mobility	residential	Moreno	16
mobility	residential	Bezerros	16
mobility	residential	Água Preta	14
mobility	residential	Glória do Goitá	7
mobility	residential	Águas Belas	7
mobility	residential	Santa Cruz do Capibaribe	14
mobility	residential	Tabira	14
mobility	residential	Paudalho	14
mobility	residential	Carpina	16
mobility	residential	João Alfredo	7
mobility	residential	Exu	7
mobility	residential	Camaragibe	16
mobility	residential	Bonito	14
mobility	residential	Brejo da Madre de Deus	7
mobility	residential	Timbaúba	7
mobility	residential	São José do Egito	7
mobility	residential	Taquaritinga do Norte	7
mobility	residential	Custódia	7
mobility	residential	Petrolândia	7
mobility	residential	Aliança	7
mobility	residential	Agrestina	7
mobility	residential	São José do Belmonte	7
mobility	residential	Cupira	7
mobility	residential	Escada	7
mobility	residential	Nazaré da Mata	7
mobility	residential	Itambé	7
mobility	residential	Buíque	7
mobility	residential	Lajedo	7
mobility	residential	São Bento do Una	7
mobility	residential	Toritama	7
mobility	residential	Bodocó	7
mobility	residential	Floresta	7
mobility	residential	Ipubi	7
mobility	residential	Pombos	7
mobility	residential	Surubim	10
mobility	residential	Belo Jardim	10
mobility	residential	Tamandaré	7
mobility	residential	Lagoa dos Gatos	7
mobility	residential	Abreu e Lima	7
mobility	residential	São Caitano	7
mobility	residential	São José da Coroa Grande	7
mobility	residential	Trindade	16
mobility	residential	Vicência	14
mobility	residential	Bom Jardim	14
mobility	residential	Passira	14
mobility	residential	Lagoa do Carro	7
mobility	residential	Orobó	7
mobility	residential	Ribeirão	7
mobility	residential	Araçoiaba	7
mobility	residential	Sanharó	7
mobility	residential	Betânia	7
mobility	residential	Camocim de São Félix	7
mobility	residential	Cabrobó	7
mobility	residential	Rio Formoso	7
mobility	residential	Canhotinho	7
mobility	residential	Santa Maria da Boa Vista	7
mobility	residential	Altinho	7
mobility	residential	Chã Grande	7
mobility	residential	Catende	7
mobility	residential	Sirinhaém	7
mobility	residential	Vertentes	7
mobility	residential	Macaparana	7
mobility	residential	Riacho das Almas	7
mobility	residential	São Luís	11
mobility	residential	Imperatriz	16
mobility	residential	São José de Ribamar	16
mobility	residential	Barreirinhas	16
mobility	residential	Chapadinha	3
mobility	residential	Vitorino Freire	3
mobility	residential	Caxias	16
mobility	residential	Porto Franco	3
mobility	residential	Pinheiro	14
mobility	residential	Pedreiras	14
mobility	residential	Timon	16
mobility	residential	Balsas	16
mobility	residential	Itapecuru Mirim	16
mobility	residential	Colinas	16
mobility	residential	Açailândia	16
mobility	residential	São João dos Patos	16
mobility	residential	Lago da Pedra	16
mobility	residential	São Raimundo das Mangabeiras	16
mobility	residential	Zé Doca	16
mobility	residential	Barra do Corda	16
mobility	residential	Presidente Dutra	16
mobility	residential	Santa Inês	16
mobility	residential	Coroatá	16
mobility	residential	Codó	16
mobility	residential	Vitória do Mearim	16
mobility	residential	Bacabal	16
mobility	residential	Viana	16
mobility	residential	Grajaú	16
mobility	residential	Fortaleza	12
mobility	residential	Maranguape	12
mobility	residential	Sobral	12
mobility	residential	Caucaia	12
mobility	residential	Limoeiro do Norte	11
mobility	residential	Acaraú	14
mobility	residential	Aracati	16
mobility	residential	São Gonçalo do Amarante	14
mobility	residential	Quixeramobim	16
mobility	residential	Itapipoca	16
mobility	residential	Juazeiro do Norte	16
mobility	residential	Tianguá	0
mobility	residential	Boa Viagem	1
mobility	residential	Barbalha	0
mobility	residential	Iguatu	0
mobility	residential	Crato	11
mobility	residential	Ipueiras	11
mobility	residential	Maracanaú	11
mobility	residential	Pacatuba	11
mobility	residential	Cascavel	0
mobility	residential	Camocim	3
mobility	residential	Jaguaruana	2
mobility	residential	Várzea Alegre	2
mobility	residential	Crateús	16
mobility	residential	Mombaça	7
mobility	residential	Tauá	7
mobility	residential	Beberibe	7
mobility	residential	Russas	10
mobility	residential	Mauriti	8
mobility	residential	Brejo Santo	7
mobility	residential	Canindé	10
mobility	residential	Icó	7
mobility	residential	Ibiapina	7
mobility	residential	Icapuí	7
mobility	residential	Cedro	5
mobility	residential	Assaré	5
mobility	residential	Quixeré	5
mobility	residential	Pentecoste	5
mobility	residential	Jardim	7
mobility	residential	Redenção	10
mobility	residential	Acopiara	5
mobility	residential	Cruz	5
mobility	residential	Jaguaribe	5
mobility	residential	Pereiro	5
mobility	residential	Santa Quitéria	5
mobility	residential	Marco	5
mobility	residential	Barreira	5
mobility	residential	Itarema	5
mobility	residential	Massapê	5
mobility	residential	Tabuleiro do Norte	5
mobility	residential	Granja	5
mobility	residential	Jijoca de Jericoacoara	5
mobility	residential	Barro	5
mobility	residential	Bela Cruz	5
mobility	residential	Irauçuba	5
mobility	residential	São Benedito	5
mobility	residential	Morada Nova	5
mobility	residential	Missão Velha	5
mobility	residential	Iracema	5
mobility	residential	Varjota	5
mobility	residential	Aurora	5
mobility	residential	Guaraciaba do Norte	5
mobility	residential	Viçosa do Ceará	5
mobility	residential	Guaiúba	5
mobility	residential	Amontada	5
mobility	residential	Ubajara	5
mobility	residential	Senador Pompeu	5
mobility	residential	Nova Russas	5
mobility	residential	Uruburetama	5
mobility	residential	Santana do Acaraú	5
mobility	residential	Monsenhor Tabosa	5
mobility	residential	Lavras da Mangabeira	5
mobility	residential	Novo Oriente	5
mobility	residential	Itaitinga	5
mobility	residential	Campos Sales	5
mobility	residential	Quixadá	5
mobility	residential	Jucás	5
mobility	residential	Horizonte	5
mobility	residential	Reriutaba	5
mobility	residential	Fortim	5
mobility	residential	Frecheirinha	5
mobility	residential	Paraipaba	5
mobility	residential	Trairi	5
mobility	residential	Aquiraz	5
mobility	residential	Forquilha	5
mobility	residential	Independência	5
mobility	residential	Morrinhos	10
mobility	residential	Eusébio	10
mobility	residential	Tamboril	10
mobility	residential	Braço do Norte	10
mobility	residential	Jaraguá do Sul	0
mobility	residential	São José	11
mobility	residential	Joinville	11
mobility	residential	Florianópolis	12
mobility	residential	Tubarão	11
mobility	residential	Blumenau	11
mobility	residential	Balneário Camboriú	11
mobility	residential	São Bento do Sul	15
mobility	residential	Lages	0
mobility	residential	Joaçaba	0
mobility	residential	Araranguá	0
mobility	residential	Brusque	15
mobility	residential	Morro da Fumaça	15
mobility	residential	Chapecó	0
mobility	residential	Rio dos Cedros	0
mobility	residential	Curitibanos	15
mobility	residential	Capinzal	15
mobility	residential	Itajaí	0
mobility	residential	Itaiópolis	15
mobility	residential	Biguaçu	0
mobility	residential	Ituporanga	2
mobility	residential	Timbó	15
mobility	residential	Içara	15
mobility	residential	Imbituba	0
mobility	residential	Laguna	0
mobility	residential	Pomerode	0
mobility	residential	Ibirama	10
mobility	residential	Jaguaruna	10
mobility	residential	Criciúma	0
mobility	residential	Canoinhas	15
mobility	residential	Concórdia	15
mobility	residential	Itapema	11
mobility	residential	Videira	0
mobility	residential	Três Barras	15
mobility	residential	São Francisco do Sul	0
mobility	residential	Turvo	15
mobility	residential	Porto União	15
mobility	residential	Fraiburgo	15
mobility	residential	Rio do Sul	15
mobility	residential	Gaspar	15
mobility	residential	Caçador	15
mobility	residential	Indaial	15
mobility	residential	Agrolândia	15
mobility	residential	Xanxerê	15
mobility	residential	Xaxim	15
mobility	residential	Mafra	15
mobility	residential	Nova Trento	15
mobility	residential	São João Batista	15
