dimension	cluster	cluster_elements	means_cases	means_deaths	means_mobility
mobility	c-121	Coromandel,Bocaiúva,Bicas	2.471153889137638	2.4641070509180985	2.787307836520436
mobility	c-122	Ibiraci,Bom Despacho	2.7919182722542057	2.7919182722542057	2.846887889013874
mobility	c-123	Areado,Passa Quatro	2.721196866110471	2.721196866110471	2.730352455943008
mobility	c-124	Barroso,Carlos Chagas	1.8540758990788517	1.8540758990788517	1.9306149231346086
mobility	c-125	Manhumirim,Estiva	1.6938938266841377	1.6916338610631625	1.744000749906262
mobility	c-126	Resende Costa,São Roque de Minas	1.4988363093757884	1.4988363093757884	1.53350206224222
mobility	c-127	Dores do Indaiá,Santa Maria de Itabira,Mantena,Alterosa,Coração de Jesus,São Gonçalo do Sapucaí,Nova Resende,Antônio Carlos,São Domingos do Prata,Mar de Espanha,Iturama,Itamonte,Porteirinha,Rio Paranaíba,São João Evangelista,Vazante,Maria da Fé,Congonhal,Carmo do Paranaíba,Pompéu,Capitólio,Monte Sião,Lagoa Formosa,Rio Piracicaba,Itaú de Minas,Monte Azul,Ipanema	1.482370864767275	1.4816387139914784	1.542757849713231
mobility	c-128	Salinas,Raul Soares,Caldas,Carmo de Minas,Felixlândia,Teixeiras	1.4665751057816518	1.4634236615024108	1.5199850018747663
mobility	c-129	Santa Maria do Pará,Igarapé-Açu	3.3479410056796883	3.3333163403534574	3.4619422572178493
mobility	c-130	Conceição do Araguaia,Moju,Novo Progresso,Óbidos	2.9815126620726353	2.977856495741078	3.167097862767156
mobility	c-131	Vigia,Rurópolis,Alenquer	3.2265904303423922	3.216184807071843	3.337476565429322
mobility	c-132	Anapu,Rondon do Pará	2.0427799203490804	2.0336373247005213	2.239201349831271
mobility	c-133	São Geraldo do Araguaia,Ulianópolis	2.009788487007708	2.00822179406018	2.0738470191226095
mobility	c-134	Breu Branco,Brasil Novo,Curionópolis	1.5980757924456803	1.5938709105786775	1.7582114735658039
mobility	c-135	Capitão Poço,Benevides	2.1521167169181568	2.150931559454913	2.4864829396325465
mobility	c-136	Almeirim,Abaetetuba,Portel	2.6281465493613463	2.6256419758457574	2.822440944881891
mobility	c-137	Itupiranga,Mocajuba,Uruará	2.425787100752393	2.4226266808504087	2.5090926134233227
mobility	c-138	Acará,Terra Santa,São Félix do Xingu,Concórdia do Pará	2.247297808768113	2.2469511724313893	2.28286464191976
mobility	c-139	Rio Maria,São Domingos do Araguaia,Santana do Araguaia	2.0812064209456884	2.0812064209456884	2.092294713160855
mobility	c-140	Seabra,Santa Rita de Cássia	4.182322070225528	4.103943615821055	5.507142857142856
mobility	c-141	Castro Alves,Senhor do Bonfim	4.743429380339588	4.739672520066205	5.6245031871016105
mobility	c-142	Ibicaraí,Camacan	3.0907951996760126	3.085159909265938	3.2390138732658427
mobility	c-143	Campo Formoso,Valente	2.337366284034836	2.3222497339188095	3.2012373453318337
mobility	c-144	Itacaré,Gandu	4.203243689776199	4.203243689776199	4.2353205849268845
mobility	c-145	Itajuípe,Maragogipe	3.6073021995355807	3.6073021995355807	3.6747281589801286
mobility	c-146	Belo Campo,Medeiros Neto	2.734396580230604	2.7313329926306684	2.801462317210348
mobility	c-147	Uauá,Ubatã,São Sebastião do Passé,Barra da Estiva	2.4340014383783313	2.432816280915087	2.6869235095613044
mobility	c-148	Uruçuca,São Félix do Coribe,Itanhém,Itatim,Conceição do Jacuípe,Caetité,Santa Maria da Vitória	2.382752354648877	2.3778191642398805	2.6180995232738766
mobility	c-149	Cachoeira,Amargosa,Miguel Calmon	2.309777696726609	2.309777696726609	2.3589613798275217
mobility	c-150	Entre Rios,Correntina	2.129147231174776	2.12608364357484	2.211979752530934
mobility	c-151	Irará,Alcobaça,Mutuípe	2.1904727858380215	2.189220499080227	2.2719972503437074
mobility	c-152	Caravelas,Madre de Deus,Itabela,Cruz das Almas	3.487822137630644	3.485943707493953	3.9649606299212614
mobility	c-153	Laje,Cândido Sales	3.0162020411958332	3.0162020411958332	3.082770903637045
mobility	c-154	Muritiba,Lapão,Iguaí,Capim Grosso,Nova Viçosa	3.0860712836812065	3.0860712836812065	3.185583052118485
mobility	c-155	Coaraci,Ibotirama,Ribeira do Pombal	2.6698405767755116	2.6685882900177176	2.7212035995500563
mobility	c-156	Itiúba,Barra do Choça,Curaçá,Araci,Xique-Xique,Livramento de Nossa Senhora	2.412315481883541	2.4107352719325497	2.468816397950256
mobility	c-157	Belmonte,Euclides da Cunha,Catu,Bom Jesus da Lapa,Jaguaquara	2.4243438884861974	2.4243438884861974	2.5740757405324337
mobility	c-158	Santa Cruz Cabrália,Cansanção,Santo Amaro,Itarantim	2.797926555413936	2.797926555413936	2.8657855268091486
mobility	c-159	Alagoa Nova,Ingá,Cuité,Alhandra,Solânea	4.143165755683212	4.143165755683212	4.16520059992501
mobility	c-160	Vila Velha,Guarapari,Serra	0.9249504187512415	0.7998686342511571	7.5310336207974045
mobility	c-161	Guaçuí,Anchieta	4.193624702491153	4.193624702491153	4.292182227221598
mobility	c-162	Fundão,Santa Maria de Jetibá,Iúna,Santa Leopoldina,Piúma,Pinheiros,Marataízes,Vila Valério,Bom Jesus do Norte,São Roque do Canaã,Domingos Martins,Iconha,Ecoporanga,Montanha,Pedro Canário,Presidente Kennedy,Venda Nova do Imigrante,Itapemirim,Vargem Alta	4.077922075074977	4.077922075074977	4.104922739920672
mobility	c-163	Marilândia,Pancas	3.8977282211284625	3.8977282211284625	3.926602924634423
mobility	c-164	Ceará-Mirim,Jucurutu	4.39273448879192	4.39273448879192	5.22992125984252
mobility	c-165	São Miguel,Santa Cruz	4.437844694326754	4.437844694326754	5.065935508061493
mobility	c-166	Caraúbas,Goianinha,Jardim de Piranhas,João Câmara,Macau	3.734003200975343	3.731202962785762	3.7989313835770524
mobility	c-167	Teresina,Parnaíba	3.1293046151175448	2.9136237531558207	11.5538432695913
mobility	c-168	Palmeiras de Goiás,Goianápolis	2.8522196013997814	2.84441538394687	3.1003749531308573
mobility	c-169	Piranhas,Piracanjuba	2.5348028717750264	2.5336177143117826	2.6561492313460815
mobility	c-170	Caçu,Cachoeira Alta,Rialma,Guapó	2.3758500930859827	2.3758500930859827	2.4079208848893896
mobility	c-171	Campinorte,Orizona,Sanclerlândia,Ipameri,Caiapônia,Corumbaíba,Posse,Jussara,Vianópolis,Rubiataba	1.7239474732647806	1.7220345368361336	1.7777277840269972
mobility	c-172	São José da Laje,Marechal Deodoro	3.0928935807795	3.0928935807795	3.392875890513685
mobility	c-173	Penedo,Pão de Açúcar	3.0786835778932176	3.0786835778932176	3.405868016497938
mobility	c-174	Tangará da Serra,Campo Novo do Parecis	4.773495234620322	4.74154420060405	5.991207349081364
mobility	c-175	Campos de Júlio,Canarana	2.8664913494634003	2.861861068915937	3.030539932508436
mobility	c-176	Aripuanã,Diamantino	4.141181318057599	4.139302887920907	4.222478440194975
mobility	c-177	Brasnorte,Nova Xavantina	2.9353791611060736	2.927193408168878	3.0821897262842137
mobility	c-178	Peixoto de Azevedo,Mirassol d'Oeste,Confresa,Tapurah	3.120170931723374	3.120170931723374	3.142032245969253
mobility	c-179	Paraíso do Tocantins,Gurupi	2.3265448817824037	2.295455545549508	5.425178102737158
mobility	c-180	Guaraí,Dianópolis	2.0127705239410596	1.9740539752124926	2.2434195725534303
mobility	c-181	Pedro Afonso,Formoso do Araguaia	2.966582121659525	2.966582121659525	3.018147731533557
mobility	c-182	Nova Mamoré,Colorado do Oeste,São Miguel do Guaporé	4.545538512715338	4.544748407739842	4.570228721409824
mobility	c-183	Capela,Canindé de São Francisco	6.828383381161148	6.8265049510244555	6.886464191976005
mobility	c-184	Umbaúba,Itaporanga d'Ajuda	6.1406118935493135	6.138241578622825	6.212110986126735
mobility	c-185	Campo do Brito,Carira,Laranjeiras	4.811343026485316	4.811343026485316	4.841357330333708
mobility	c-186	Poço Redondo,Nossa Senhora das Dores,Poço Verde	5.210506118486015	5.210506118486015	5.255568053993252
mobility	c-187	Terenos,Ladário,Cassilândia	0.7873251506458366	0.7696277918099761	0.9968691413573305
mobility	c-188	Aparecida do Taboado,Sonora	1.066129679349705	1.066129679349705	1.3375515560554931
mobility	c-189	Batayporã,Água Clara,Itaquiraí,Caarapó,Porto Murtinho,Camapuã,Angélica,Glória de Dourados,Rio Verde de Mato Grosso,Deodápolis,Nova Alvorada do Sul,Mundo Novo,Anastácio,Bela Vista	0.7195216019185143	0.7110755266979281	0.8462611816380097
